FIPS,STATE,NAME,ID,VERSION,START_DATE,END_DATE,CREATION_OR_CHANGE,CITATION,START_N,END_N,DATASET
48129,TX,DONLEY,txs_donley,,07 10 1879 0:00:00,,"DONLEY detached from CLAY, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48425,TX,SOMERVELL,txs_somervell,,30 04 1875 0:00:00,,[April 1875] SOMERVELL fully organized.,"(Nunn, 44)",18750430,,TX_AtlasHCB
48139,TX,ELLIS,txs_ellis,,31 07 1876 0:00:00,,ELLIS boundaries clarified [no change].,"(Texas Laws 1876, 15th leg., ch. 74/p. 77)",18760731,,TX_AtlasHCB
48425,TX,SOMERVELL,txs_somervell,,19 11 1876 0:00:00,,"Correct spelling of SOMERVELL was confirmed [act of 13 March 1875 incorrectly spelled it ""SOMERVILLE""].","(Texas Laws 1876, 15th leg., ch. 99/p. 152)",18761119,,TX_AtlasHCB
48399,TX,RUNNELS,txs_runnels,,15 08 1876 0:00:00,,"RUNNELS detached from BROWN, attached to COLEMAN ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 88/p. 133)",18760815,,TX_AtlasHCB
48059,TX,CALLAHAN,txs_callahan,,15 08 1876 0:00:00,,"CALLAHAN detached from SHACKELFORD, attached to EASTLAND ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 88/p. 134)",18760815,,TX_AtlasHCB
48447,TX,THROCKMORTON,txs_throckmorton,,15 08 1876 0:00:00,,"THROCKMORTON detached from YOUNG, attached to SHACKELFORD ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 88/p. 134)",18760815,,TX_AtlasHCB
48207,TX,HASKELL,txs_haskell,,15 08 1876 0:00:00,,"HASKELL detached from YOUNG, attached to SHACKELFORD ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 88/p. 134)",18760815,,TX_AtlasHCB
48095,TX,CONCHO,txs_concho,,29 07 1876 0:00:00,,"CONCHO detached from SAN SABA, attached to McCULLOCH ""for judicial purposes.""","(Texas Laws 1876, 15th leg., ch. 67, sec. 11/p. 74)",18760729,,TX_AtlasHCB
48377,TX,PRESIDIO,txs_presidio,5,15 03 1887 0:00:00,26 03 1889 0:00:00,"PRESIDIO lost to creation of BUCHEL (extinct), FOLEY (extinct), and JEFF DAVIS.","(Texas Laws 1887, 20th leg., reg. sess., ch. 38/p. 26)",18870315,18890326,TX_AtlasHCB
48451,TX,TOM GREEN,txs_tomgreen,5,04 04 1887 0:00:00,06 03 1889 0:00:00,TOM GREEN lost to creation of GLASSCOCK.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 143/p. 136)",18870404,18890306,TX_AtlasHCB
48105,TX,CROCKETT,txs_crockett,4,01 04 1887 0:00:00,31 12 2000 0:00:00,CROCKETT lost to creation of SCHLEICHER and SUTTON.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 103/p. 95)",18870401,20001231,TX_AtlasHCB
48173,TX,GLASSCOCK,txs_glasscock,1,04 04 1887 0:00:00,31 12 2000 0:00:00,"GLASSCOCK created from TOM GREEN; GLASSCOCK not fully organized, attached to MARTIN ""for judicial, surveying, and all other purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 143/p. 136)",18870404,20001231,TX_AtlasHCB
48413,TX,SCHLEICHER,txs_schleicher,1,01 04 1887 0:00:00,31 12 2000 0:00:00,"SCHLEICHER created from CROCKETT; SCHLEICHER not fully organized, attached to MENARD ""for judicial and surveying purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 103/p. 95)",18870401,20001231,TX_AtlasHCB
48435,TX,SUTTON,txs_sutton,1,01 04 1887 0:00:00,31 12 2000 0:00:00,"SUTTON created from CROCKETT; SUTTON not fully organized, attached to KIMBLE ""for judicial and surveying purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 103/p. 95)",18870401,20001231,TX_AtlasHCB
48049,TX,BROWN,txs_brown,4,15 03 1887 0:00:00,31 12 2000 0:00:00,BROWN lost to creation of MILLS.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 37/p. 25)",18870315,20001231,TX_AtlasHCB
48093,TX,COMANCHE,txs_comanche,4,15 03 1887 0:00:00,31 12 2000 0:00:00,COMANCHE lost to creation of MILLS.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 37/p. 25)",18870315,20001231,TX_AtlasHCB
48193,TX,HAMILTON,txs_hamilton,2,15 03 1887 0:00:00,31 12 2000 0:00:00,HAMILTON lost to creation of MILLS.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 37/p. 25)",18870315,20001231,TX_AtlasHCB
48281,TX,LAMPASAS,txs_lampasas,3,15 03 1887 0:00:00,31 12 2000 0:00:00,LAMPASAS lost to creation of MILLS.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 37/p. 25)",18870315,20001231,TX_AtlasHCB
48333,TX,MILLS,txs_mills,1,15 03 1887 0:00:00,31 12 2000 0:00:00,"MILLS created from BROWN, COMANCHE, HAMILTON, and LAMPASAS; MILLS not fully organized.","(Texas Laws 1887, 20th leg., reg. sess., ch. 37/p. 25)",18870315,20001231,TX_AtlasHCB
48409,TX,SAN PATRICIO,txs_sanpatricio,10,17 03 1887 0:00:00,23 04 1891 0:00:00,SAN PATRICIO exchanged with ARANSAS [act repealed 24 April 1891].,"(Texas Laws 1887, 20th leg., reg. sess., ch. 40/p. 28)",18870317,18910423,TX_AtlasHCB
48007,TX,ARANSAS,txs_aransas,2,17 03 1887 0:00:00,23 04 1891 0:00:00,ARANSAS exchanged with SAN PATRICIO [act repealed 24 April 1891].,"(Texas Laws 1887, 20th leg., reg. sess., ch. 40/p. 28)",18870317,18910423,TX_AtlasHCB
,TX,FOLEY (extinct),txs_foley,1,15 03 1887 0:00:00,26 03 1889 0:00:00,"FOLEY (extinct) created from PRESIDIO; FOLEY not fully organized, attached to BREWSTER ""for judicial purposes.""","(Texas Laws 1887, 20th leg., reg. sess., ch. 38/p. 26)",18870315,18890326,TX_AtlasHCB
48377,TX,PRESIDIO,txs_presidio,4,02 02 1887 0:00:00,14 03 1887 0:00:00,PRESIDIO lost to creation of BREWSTER.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 4/p. 4)",18870202,18870314,TX_AtlasHCB
48043,TX,BREWSTER,txs_brewster,1,02 02 1887 0:00:00,26 03 1889 0:00:00,BREWSTER created from PRESIDIO; BREWSTER not fully organized.,"(Texas Laws 1887, 20th leg., reg. sess., ch. 4/p. 4)",18870202,18890326,TX_AtlasHCB
48451,TX,TOM GREEN,txs_tomgreen,6,07 03 1889 0:00:00,12 03 1889 0:00:00,TOM GREEN lost to creation of IRION.,"(Texas Laws 1889, 21st leg., ch. 87/p. 99)",18890307,18890312,TX_AtlasHCB
48235,TX,IRION,txs_irion,1,07 03 1889 0:00:00,31 12 2000 0:00:00,IRION created from TOM GREEN; IRION not fully organized.,"(Texas Laws 1889, 21st leg., ch. 87/p. 99)",18890307,20001231,TX_AtlasHCB
48451,TX,TOM GREEN,txs_tomgreen,7,13 03 1889 0:00:00,03 03 1891 0:00:00,TOM GREEN lost to creation of COKE.,"(Texas Laws 1889, 21st leg., ch. 77/p. 86)",18890313,18910303,TX_AtlasHCB
48081,TX,COKE,txs_coke,1,13 03 1889 0:00:00,31 12 2000 0:00:00,COKE created from TOM GREEN; COKE not fully organized.,"(Texas Laws 1889, 21st leg., ch. 77/p. 86)",18890313,20001231,TX_AtlasHCB
,TX,FOLEY (extinct),txs_foley,2,27 03 1889 0:00:00,20 04 1897 0:00:00,FOLEY (extinct) lost to BREWSTER and PRESIDIO.,"(Texas Laws 1889, 21st leg., ch. 49/p. 44)",18890327,18970420,TX_AtlasHCB
48377,TX,PRESIDIO,txs_presidio,6,27 03 1889 0:00:00,31 12 2000 0:00:00,"PRESIDIO gained from BREWSTER and FOLEY (extinct); PRESIDIO was authorized to exchange with JEFF DAVIS [exchange disputed and never took effect, not mapped; see 11 November 1903].","(Texas Laws 1889, 21st leg., ch. 49/p. 44)",18890327,20001231,TX_AtlasHCB
48243,TX,JEFF DAVIS,txs_jeffdavis,,27 03 1889 0:00:00,,"JEFF DAVIS authorized to exchanged with PRESIDIO [exchange disputed and never took effect, not mapped; see 11 November 1903].","(Texas Laws 1889, 21st leg., ch. 49/p. 44)",18890327,,TX_AtlasHCB
48043,TX,BREWSTER,txs_brewster,2,27 03 1889 0:00:00,20 04 1897 0:00:00,"BREWSTER gained from FOLEY (extinct), lost to PRESIDIO.","(Texas Laws 1889, 21st leg., ch. 49/p. 44)",18890327,18970420,TX_AtlasHCB
48317,TX,MARTIN,txs_martin,,30 11 1884 0:00:00,,"[November 1884] MARTIN fully organized, detached from HOWARD.","(Smithson and Hull, 4)",18841130,,TX_AtlasHCB
48227,TX,HOWARD,txs_howard,,15 06 1882 0:00:00,,"HOWARD fully organized, detached from MITCHELL.","(Kennedy, 109)",18820615,,TX_AtlasHCB
48335,TX,MITCHELL,txs_mitchell,,10 01 1881 0:00:00,,"MITCHELL fully organized, detached from SHACKELFORD.","(""Mitchell County,"" New Handbook of Texas, 4:781)",18810110,,TX_AtlasHCB
48353,TX,NOLAN,txs_nolan,,20 01 1881 0:00:00,,"NOLAN fully organized, detached from SHACKELFORD.","(""Nolan County,"" New Handbook of Texas, 4:1027)",18810120,,TX_AtlasHCB
48295,TX,LIPSCOMB,txs_lipscomb,,30 06 1887 0:00:00,,"[June 1887] LIPSCOMB fully organized, detached from WHEELER.","(""Lipscomb County,"" New Handbook of Texas, 4:216)",18870630,,TX_AtlasHCB
48357,TX,OCHILTREE,txs_ochiltree,,21 02 1889 0:00:00,,"OCHILTREE fully organized, detached from WHEELER.","(Kennedy, 142-143)",18890221,,TX_AtlasHCB
48355,TX,NUECES,txs_nueces,,01 01 1847 0:00:00,,[January 1847] NUECES fully organized.,"(Marcum, 1:1)",18470101,,TX_AtlasHCB
48195,TX,HANSFORD,txs_hansford,,11 03 1889 0:00:00,,"HANSFORD fully organized, detached from LIPSCOMB.","(Kennedy, 102)",18890311,,TX_AtlasHCB
48421,TX,SHERMAN,txs_sherman,,30 06 1889 0:00:00,,"[June 1889] SHERMAN fully organized, detached from POTTER.","(McDaniel, 1:29)",18890630,,TX_AtlasHCB
48111,TX,DALLAM,txs_dallam,,28 07 1891 0:00:00,,"DALLAM fully organized, detached from HARTLEY.","(Hunter, 35)",18910728,,TX_AtlasHCB
48205,TX,HARTLEY,txs_hartley,,31 01 1891 0:00:00,,"[January 1891] HARTLEY fully organized, detached from OLDHAM.","(Hunter, 31)",18910131,,TX_AtlasHCB
48341,TX,MOORE,txs_moore,,05 07 1892 0:00:00,,"MOORE fully organized, detached from POTTER.","(""Moore County,"" New Handbook of Texas, 4:826)",18920705,,TX_AtlasHCB
48233,TX,HUTCHINSON,txs_hutchinson,,13 05 1901 0:00:00,,"HUTCHINSON fully organized, detached from ROBERTS.","(""Hutchinson County."" New Handbook of Texas, 3:805)",19010513,,TX_AtlasHCB
48393,TX,ROBERTS,txs_roberts,,31 01 1889 0:00:00,,"[January 1889] ROBERTS fully organized, detached from WHEELER.","(""Roberts County,"" New Handbook of Texas, 5:614)",18890131,,TX_AtlasHCB
48211,TX,HEMPHILL,txs_hemphill,,31 07 1887 0:00:00,,"[July 1887] HEMPHILL fully organized, detached from WHEELER.","(""Hemphill County,"" New Handbook of Texas, 3:551-552)",18870731,,TX_AtlasHCB
48483,TX,WHEELER,txs_wheeler,,12 04 1879 0:00:00,,"WHEELER fully organized, detached from CLAY.","(""Wheeler County,"" New Handbook of Texas, 6:918)",18790412,,TX_AtlasHCB
48179,TX,GRAY,txs_gray,,27 05 1902 0:00:00,,"GRAY fully organized, detached from ROBERTS.","(Kennedy, 98)",19020527,,TX_AtlasHCB
48065,TX,CARSON,txs_carson,,29 06 1888 0:00:00,,"CARSON fully organized, detached from DONLEY.","(Randel, 1:38)",18880629,,TX_AtlasHCB
48375,TX,POTTER,txs_potter,,30 08 1887 0:00:00,,"POTTER fully organized, detached from OLDHAM.","(""Potter County,"" New Handbook of Texas, 5:300)",18870830,,TX_AtlasHCB
48359,TX,OLDHAM,txs_oldham,,12 06 1881 0:00:00,,"OLDHAM fully organized, detached from WHEELER.","(Kennedy, 143)",18810612,,TX_AtlasHCB
48117,TX,DEAF SMITH,txs_deafsmith,,01 12 1890 0:00:00,,"DEAF SMITH fully organized, detached from OLDHAM.","(""Deaf Smith County,"" New Handbook of Texas, 2:546-547)",18901201,,TX_AtlasHCB
48381,TX,RANDALL,txs_randall,,31 07 1889 0:00:00,,"[July 1889] RANDALL fully organized, detached from POTTER.","(""Randall County,"" New Handbook of Texas, 5:438)",18890731,,TX_AtlasHCB
48011,TX,ARMSTRONG,txs_armstrong,,08 03 1890 0:00:00,,"ARMSTRONG fully organized, detached from DONLEY.","(History of Texas . . . Biographical History of Tarrant and Parker Counties, 206)",18900308,,TX_AtlasHCB
48129,TX,DONLEY,txs_donley,,22 03 1882 0:00:00,,"DONLEY fully organized, detached from WHEELER.","(Browder, 200)",18820322,,TX_AtlasHCB
48087,TX,COLLINGSWORTH,txs_collingsworth,,30 09 1890 0:00:00,,"COLLINGSWORTH fully organized, detached from CHILDRESS.","(History of Collingsworth County, 32-35)",18900930,,TX_AtlasHCB
48075,TX,CHILDRESS,txs_childress,,11 04 1887 0:00:00,,"CHILDRESS fully organized, detached from DONLEY.","(Ord, 8)",18870411,,TX_AtlasHCB
48191,TX,HALL,txs_hall,,23 06 1890 0:00:00,,"HALL fully organized, detached from DONLEY.","(""Hall County,"" New Handbook of Texas, 3:418)",18900623,,TX_AtlasHCB
48045,TX,BRISCOE,txs_briscoe,,15 03 1892 0:00:00,,"BRISCOE fully organized, detached from DONLEY.","(""Briscoe County,"" New Handbook of Texas, 1:741)",18920315,,TX_AtlasHCB
48437,TX,SWISHER,txs_swisher,,17 07 1890 0:00:00,,"SWISHER fully organized, detached from HALE.","(""Swisher County,"" New Handbook of Texas, 6:181)",18900717,,TX_AtlasHCB
48069,TX,CASTRO,txs_castro,,21 12 1891 0:00:00,,"CASTRO fully organized, detached from OLDHAM.","(""Castro County,"" New Handbook of Texas, 1:1022)",18911221,,TX_AtlasHCB
48117,TX,DEAF SMITH,txs_deafsmith,,07 05 1907 0:00:00,,"PARMER fully organized, detached from DEAF SMITH.","(""Parmer County,"" New Handbook of Texas, 5:68)",19070507,,TX_AtlasHCB
48101,TX,COTTLE,txs_cottle,,11 01 1892 0:00:00,,"COTTLE fully organized, detached from CHILDRESS.","(Bennett, 22)",18920111,,TX_AtlasHCB
48345,TX,MOTLEY,txs_motley,,05 02 1891 0:00:00,,"MOTLEY fully organized, detached from CROSBY.","(Traweek, 15)",18910205,,TX_AtlasHCB
48153,TX,FLOYD,txs_floyd,,28 05 1890 0:00:00,,"FLOYD fully organized, detached from CROSBY.","(""Floyd County,"" New Handbook of Texas, 2:1043)",18900528,,TX_AtlasHCB
48189,TX,HALE,txs_hale,,04 08 1888 0:00:00,,"HALE fully organized, detached from CROSBY.","(Cox, Mary, 2-3)",18880804,,TX_AtlasHCB
48279,TX,LAMB,txs_lamb,,20 06 1908 0:00:00,,"LAMB fully organized, detached from CASTRO.","(""Lamb County,"" New Handbook of Texas, 4:44)",19080620,,TX_AtlasHCB
48219,TX,HOCKLEY,txs_hockley,,19 02 1921 0:00:00,,"HOCKLEY fully organized, detached from LUBBOCK.","(Hockley County Historical Commission, 200)",19210219,,TX_AtlasHCB
48303,TX,LUBBOCK,txs_lubbock,,10 03 1891 0:00:00,,"LUBBOCK fully organized, detached from CROSBY.","(""Lubbock County,"" New Handbook of Texas, 4:323)",18910310,,TX_AtlasHCB
48107,TX,CROSBY,txs_crosby,,20 11 1886 0:00:00,,"CROSBY fully organized, detached from BAYLOR.","(Spikes and Ellis, 18-19)",18861120,,TX_AtlasHCB
48125,TX,DICKENS,txs_dickens,,14 03 1891 0:00:00,,"DICKENS fully organized, detached from CROSBY.","(Kennedy, 85)",18910314,,TX_AtlasHCB
48269,TX,KING,txs_king,,25 06 1891 0:00:00,,"KING fully organized, detached from KNOX.","(Kennedy, 119)",18910625,,TX_AtlasHCB
48433,TX,STONEWALL,txs_stonewall,,20 12 1888 0:00:00,,"STONEWALL fully organized, detached from JONES.","(""Stonewall County,"" New Handbook of Texas, 6:114)",18881220,,TX_AtlasHCB
48263,TX,KENT,txs_kent,,08 11 1892 0:00:00,,"KENT fully organized, detached from SCURRY.","(Kennedy, 118)",18921108,,TX_AtlasHCB
48169,TX,GARZA,txs_garza,,05 07 1907 0:00:00,,"GARZA fully organized, detached from BORDEN.","(Garza County Historical Survey Committee, 5)",19070705,,TX_AtlasHCB
48305,TX,LYNN,txs_lynn,,07 04 1903 0:00:00,,"LYNN fully organized, detached from LUBBOCK.","(""Lynn County,"" New Handbook of Texas, 4:352)",19030407,,TX_AtlasHCB
,,,,,19 11 1876 0:00:00,,"Boundaries of CALLAHAN, EASTLAND, HARDEMAN, HASKELL, JONES, KNOX, and TAYLOR redefined to reflect changes brought on by creation of some Panhandle counties.","(Texas Laws 1876, 15th leg., ch. 144/ pp. 239-240)",18761119,,TX_AtlasHCB
48283,TX,LA SALLE,txs_lasalle,,01 03 1879 0:00:00,,"LA SALLE detached from WEBB, attached to McMULLEN ""for judicial and surveying purposes.""","(Texas Laws 1879, 16th leg., reg. sess., ch. 29/p. 22)",18790301,,TX_AtlasHCB
48009,TX,ARCHER,txs_archer,,23 04 1879 0:00:00,,"ARCHER detached from MONTAGUE, attached to CLAY ""for judicial and other purposes.""","(Texas Laws 1879, 16th leg., reg. sess., ch. 136/p. 150)",18790423,,TX_AtlasHCB
48197,TX,HARDEMAN,txs_hardeman,,23 04 1879 0:00:00,,"HARDEMAN detached from MONTAGUE, attached to CLAY ""for judicial and other purposes.""","(Texas Laws 1879, 16th leg., reg. sess., ch. 136/p. 150)",18790423,,TX_AtlasHCB
48087,TX,COLLINGSWORTH,txs_collingsworth,,07 10 1879 0:00:00,,"COLLINGSWORTH detached from CLAY, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48179,TX,GRAY,txs_gray,,07 10 1879 0:00:00,,"GRAY detached from CLAY, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48065,TX,CARSON,txs_carson,,07 10 1879 0:00:00,,"CARSON detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48375,TX,POTTER,txs_potter,,07 10 1879 0:00:00,,"POTTER detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48359,TX,OLDHAM,txs_oldham,,07 10 1879 0:00:00,,"OLDHAM detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48205,TX,HARTLEY,txs_hartley,,07 10 1879 0:00:00,,"HARTLEY detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48341,TX,MOORE,txs_moore,,07 10 1879 0:00:00,,"MOORE detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48233,TX,HUTCHINSON,txs_hutchinson,,07 10 1879 0:00:00,,"HUTCHINSON detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48393,TX,ROBERTS,txs_roberts,,07 10 1879 0:00:00,,"ROBERTS detached from CLAY, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48211,TX,HEMPHILL,txs_hemphill,,07 10 1879 0:00:00,,"HEMPHILL detached from CLAY, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48295,TX,LIPSCOMB,txs_lipscomb,,07 10 1879 0:00:00,,"LIPSCOMB detached from CLAY, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48357,TX,OCHILTREE,txs_ochiltree,,07 10 1879 0:00:00,,"OCHILTREE detached from CLAY, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48195,TX,HANSFORD,txs_hansford,,07 10 1879 0:00:00,,"HANSFORD detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48421,TX,SHERMAN,txs_sherman,,07 10 1879 0:00:00,,"SHERMAN detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48111,TX,DALLAM,txs_dallam,,07 10 1879 0:00:00,,"DALLAM detached from JACK, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
40055,OK,GREER,oks_greer,,07 10 1879 0:00:00,,"GREER (Okla.) detached from MONTAGUE, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29)",18791007,,TX_AtlasHCB
48337,TX,MONTAGUE,txs_montague,,07 10 1879 0:00:00,,"MONTAGUE boundaries clarified [no change]. GREER (Okla.) detached from MONTAGUE, attached to WHEELER ""for judicial purposes.""","(Texas Laws 1879, 16th leg., spec. sess., ch. 30, sec. 3/p. 29 and ch. 47/p. 42)",18791007,,TX_AtlasHCB
48421,TX,SHERMAN,txs_sherman,,15 02 1881 0:00:00,,"SHERMAN detached from WHEELER, attached to OLDHAM ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 13, sec. 5/p. 8)",18810215,,TX_AtlasHCB
48341,TX,MOORE,txs_moore,,15 02 1881 0:00:00,,"MOORE detached from WHEELER, attached to OLDHAM ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 13, sec. 5/p. 8)",18810215,,TX_AtlasHCB
48375,TX,POTTER,txs_potter,,15 02 1881 0:00:00,,"POTTER detached from WHEELER, attached to OLDHAM ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 13, sec. 5/p. 8)",18810215,,TX_AtlasHCB
48381,TX,RANDALL,txs_randall,,15 02 1881 0:00:00,,"RANDALL detached from WHEELER, attached to OLDHAM ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 13, sec. 5/p. 8)",18810215,,TX_AtlasHCB
48437,TX,SWISHER,txs_swisher,,15 02 1881 0:00:00,,"SWISHER detached from WHEELER, attached to OLDHAM ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 13, sec. 5/p. 8)",18810215,,TX_AtlasHCB
48069,TX,CASTRO,txs_castro,,15 02 1881 0:00:00,,"CASTRO detached from WHEELER, attached to OLDHAM ""for judicial purposes.""","(Texas Laws 1881, 17th leg., reg. sess., ch. 13, sec. 5/p. 8)",18810215,,TX_AtlasHCB
